"URL","primary query","secondary queries","page type","cannibalization notes"
"/","Locale Redirect","","root-redirect","Low overlap risk"
"/_not-found","404: This page could not be found.","","404","Low overlap risk"
"/fr/tools/change-permissions","changer les permissions","print permission pdf; copy permission pdf; edit permission pdf; permissions pdf","tool-page","Expand unique query-first copy and dedicated SEO override."
"/fr/tools/combine-single-page","combiner en une seule page","continuous scroll pdf; stitch pages pdf; custom spacing pdf; combiner pages","tool-page","Low overlap risk"
"/fr/tools/compare-pdfs","comparer des pdf","side by side pdf; highlight differences pdf; overlay mode pdf; comparer pdf","tool-page","Low overlap risk"
"/fr/tools/compress-pdf","compress pdf file","reduce pdf size; pdf too large for upload; shrink pdf in browser; compresser pdf","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/crop-pdf","recadrer pdf","trim margins pdf; custom crop pdf; all pages pdf; rogner pdf","tool-page","Low overlap risk"
"/fr/tools/decrypt-pdf","decrypt pdf","remove password from pdf; unlock pdf in browser; open protected pdf; d̩chiffrer pdf","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/delete-pages","delete pdf pages","remove pages from pdf; delete pages from pdf online; trim pdf pages; supprimer pages pdf","tool-page","Low overlap risk"
"/fr/tools/deskew-pdf","redresser pdf","auto straighten pdf; scanned documents pdf; angle detection pdf; corriger pdf inclin̩","tool-page","Low overlap risk"
"/fr/tools/digital-sign-pdf","digitally sign pdf","certificate sign pdf; x509 pdf signature; sign pdf with certificate; signature num̩rique pdf","tool-page","Low overlap risk"
"/fr/tools/divide-pages","diviser les pages","horizontal split pdf; vertical split pdf; custom divisions pdf; diviser pages pdf","tool-page","Low overlap risk"
"/fr/tools/djvu-to-pdf","djvu vers pdf","preserve formatting pdf; dpi setting pdf; quality setting pdf; convertir djvu","tool-page","Low overlap risk"
"/fr/tools/edit-attachments","̩diter les pi̬ces jointes","view attachments pdf; remove attachments pdf; rename attachments pdf; ̩diter pi̬ces jointes","tool-page","Low overlap risk"
"/fr/tools/edit-metadata","modifier les m̩tadonn̩es","edit title pdf; edit author pdf; edit subject pdf; modifier m̩tadonn̩es pdf","tool-page","Low overlap risk"
"/fr/tools/edit-pdf","edit pdf in browser","annotate pdf online; add notes to pdf; mark up pdf locally; ̩diter pdf","tool-page","Low overlap risk"
"/fr/tools/email-to-pdf","email vers pdf","inline images pdf; attachments pdf; cc bcc pdf; eml vers pdf","tool-page","Low overlap risk"
"/fr/tools/encrypt-pdf","encrypt pdf","password protect pdf; secure pdf with password; pdf encryption browser; chiffrer pdf","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/epub-to-pdf","epub to pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; convert epub","tool-page","Low overlap risk"
"/fr/tools/extract-attachments","extraire les pi̬ces jointes","extract all pdf; zip output pdf; batch extract pdf; extraire pi̬ces jointes","tool-page","Low overlap risk"
"/fr/tools/extract-images","extract images from pdf","extract all images pdf; filter small pdf; download zip pdf; extract pdf images","tool-page","Low overlap risk"
"/fr/tools/extract-pages","extract pages from pdf","save selected pdf pages; extract pdf pages into new file; pull pages from pdf; extraire pages pdf","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/extract-tables","extract tables from pdf","json export pdf; markdown export pdf; csv export pdf; extract tables","tool-page","Low overlap risk"
"/fr/tools/fb2-to-pdf","fb2 vers pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; convertir fb2","tool-page","Low overlap risk"
"/fr/tools/find-and-redact","redact pdf","remove sensitive text from pdf; pdf redaction tool; find and redact pdf; find and redact","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/fix-page-size","corriger la taille des pages","standardize size pdf; custom size pdf; preserve content pdf; corriger taille page","tool-page","Low overlap risk"
"/fr/tools/flatten-pdf","aplatir pdf","flatten forms pdf; flatten annotations pdf; non editable pdf; aplatir formulaires","tool-page","Low overlap risk"
"/fr/tools/font-to-outline","font to outline","convert fonts pdf; vector paths pdf; compatibility pdf; outline fonts","tool-page","Low overlap risk"
"/fr/tools/form-creator","cr̩ateur de formulaire","text fields pdf; checkboxes pdf; dropdowns pdf; cr̩er formulaire pdf","tool-page","Low overlap risk"
"/fr/tools/form-filler","fill pdf form online","fill pdf form in browser; complete pdf form without printing; type into pdf form; remplir formulaire pdf","tool-page","Low overlap risk"
"/fr/tools/grid-combine","combiner pdf en grille","combine multiple files pdf; grid layout pdf; custom spacing pdf; combiner grille","tool-page","Low overlap risk"
"/fr/tools/header-footer","en-t̻te et pied de page","custom text pdf; page numbers pdf; date pdf; en-t̻te pdf","tool-page","Low overlap risk"
"/fr/tools/heic-to-pdf","heic en pdf","iphone photos pdf; multiple images pdf; page size pdf; convertir heic","tool-page","Expand unique query-first copy and dedicated SEO override."
"/fr/tools/image-to-pdf","image to pdf","convert images to pdf; photo to pdf browser; multiple images to pdf; image en pdf","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/invert-colors","inverser les couleurs","dark mode pdf; invert all pdf; preserve images pdf; inverser couleurs pdf","tool-page","Low overlap risk"
"/fr/tools/jpg-to-pdf","jpg to pdf","convert jpg to pdf; images to pdf; photo to pdf in browser; jpg en pdf","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/json-to-pdf","json en pdf","formatted output pdf; syntax highlighting pdf; page size pdf; convertir json","tool-page","Low overlap risk"
"/fr/tools/linearize-pdf","lin̩ariser pdf","fast web view pdf; optimize streaming pdf; batch process pdf; vue web rapide","tool-page","Expand unique query-first copy and dedicated SEO override."
"/fr/tools/markdown-to-pdf","markdown to pdf","commonmark pdf; gfm pdf; code highlighting pdf; md to pdf","tool-page","Low overlap risk"
"/fr/tools/merge-pdf","merge pdf files","combine pdf files; join pdf documents; merge pdf in browser; fusionner pdf","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/mobi-to-pdf","mobi to pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; convert mobi","tool-page","Low overlap risk"
"/fr/tools/n-up-pdf","pdf n-up (multi-pages)","2 up pdf; 4 up pdf; 6 up pdf; n-up pdf","tool-page","Low overlap risk"
"/fr/tools/ocg-manager","pdf layer manager (ocg)","view layers pdf; toggle layers pdf; add layers pdf; pdf layers","tool-page","Low overlap risk"
"/fr/tools/ocr-pdf","ocr pdf","searchable pdf from scan; extract text from scanned pdf; recognize text in pdf; pdf consultable","tool-page","Low overlap risk"
"/fr/tools/organize-pdf","organize pdf pages","reorder pdf pages; delete pdf pages; arrange pdf pages; organiser pdf","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/page-dimensions","dimensions des pages","analyze size pdf; orientation pdf; units conversion pdf; taille page pdf","tool-page","Low overlap risk"
"/fr/tools/page-numbers","num̩ros de page","custom position pdf; custom format pdf; start number pdf; ajouter num̩ros page","tool-page","Low overlap risk"
"/fr/tools/pdf-booklet","pdf booklet creator","booklet layout pdf; saddle stitch pdf; grid modes pdf; pdf booklet","tool-page","Low overlap risk"
"/fr/tools/pdf-multi-tool","pdf multi tool","all in one pdf tool; pdf editor and organizer; browser pdf workspace; outil pdf multi","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/pdf-reader","pdf reader","page navigation pdf; zoom pdf; rotate pdf; pdf viewer","tool-page","Low overlap risk"
"/fr/tools/pdf-to-bmp","pdf en bmp","all pages pdf; selected pages pdf; dpi setting pdf; convertir pdf en bitmap","tool-page","Low overlap risk"
"/fr/tools/pdf-to-docx","pdf to docx","convert pdf to word; pdf to editable document; pdf to docx browser; pdf en word","tool-page","Low overlap risk"
"/fr/tools/pdf-to-excel","pdf to excel","extract pdf table to excel; convert pdf tables to xlsx; pdf spreadsheet export; pdf to xlsx","tool-page","Low overlap risk"
"/fr/tools/pdf-to-greyscale","pdf en niveaux de gris","convert colors pdf; preserve text pdf; all pages pdf; pdf noir et blanc","tool-page","Low overlap risk"
"/fr/tools/pdf-to-jpg","pdf to jpg","convert pdf to image; extract pdf pages as jpg; pdf page to jpg; pdf en jpg","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/pdf-to-json","pdf en json","extract text pdf; extract metadata pdf; structured output pdf; extraire donn̩es pdf","tool-page","Low overlap risk"
"/fr/tools/pdf-to-markdown","pdf to markdown","extract text pdf; preserve headings pdf; detect lists pdf; convert pdf to md","tool-page","Low overlap risk"
"/fr/tools/pdf-to-pdfa","pdf vers pdf/a","pdfa 1b pdf; pdfa 2b pdf; pdfa 3b pdf; pdf vers pdfa","tool-page","Low overlap risk"
"/fr/tools/pdf-to-png","pdf to png","convert pdf to png; save pdf page as png; pdf page to transparent image; pdf en png","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/pdf-to-pptx","pdf en powerpoint","preserve layout pdf; editable slides pdf; high quality images pdf; pdf en ppt","tool-page","Low overlap risk"
"/fr/tools/pdf-to-svg","pdf to svg","vector output pdf; scalable quality pdf; page preview pdf; convert pdf to svg","tool-page","Low overlap risk"
"/fr/tools/pdf-to-tiff","pdf en tiff","all pages pdf; multi page tiff pdf; dpi setting pdf; convertir pdf en tiff","tool-page","Low overlap risk"
"/fr/tools/pdf-to-webp","pdf en webp","all pages pdf; selected pages pdf; quality setting pdf; convertir pdf en webp","tool-page","Low overlap risk"
"/fr/tools/pdf-to-zip","pdfs en zip","package pdfs pdf; compression pdf; batch process pdf; pdf en zip","tool-page","Low overlap risk"
"/fr/tools/png-to-pdf","png en pdf","multiple images pdf; transparency pdf; page size pdf; convertir png","tool-page","Expand unique query-first copy and dedicated SEO override."
"/fr/tools/posterize-pdf","post̩riser pdf","split large page pdf; custom grid pdf; overlap setting pdf; tuiler pdf","tool-page","Low overlap risk"
"/fr/tools/psd-to-pdf","psd to pdf","multiple files pdf; psd layers pdf; page size pdf; convert psd","tool-page","Low overlap risk"
"/fr/tools/rasterize-pdf","rasterize pdf","dpi control pdf; png jpeg webp pdf pdf; page range pdf; pdf to image","tool-page","Low overlap risk"
"/fr/tools/remove-annotations","supprimer les annotations","remove comments pdf; remove highlights pdf; remove links pdf; supprimer annotations pdf","tool-page","Low overlap risk"
"/fr/tools/remove-blank-pages","supprimer les pages blanches","auto detect pdf; threshold setting pdf; preview pdf; supprimer pages blanches","tool-page","Low overlap risk"
"/fr/tools/remove-metadata","remove pdf metadata","clean pdf metadata; strip document metadata; pdf privacy cleanup; supprimer m̩tadonn̩es pdf","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/remove-restrictions","supprimer les restrictions","remove password pdf; remove security pdf; unlock pdf pdf; supprimer restrictions pdf","tool-page","Expand unique query-first copy and dedicated SEO override."
"/fr/tools/repair-pdf","repair pdf file","fix broken pdf; corrupt pdf repair; pdf wont open fix; r̩parer pdf","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/reverse-pages","inverser les pages","reverse order pdf; batch process pdf; inverser pdf; retourner ordre pages","tool-page","Low overlap risk"
"/fr/tools/rotate-custom","rotation personnalis̩e","custom angle pdf; selected pages pdf; preview pdf; rotation personnalis̩e pdf","tool-page","Low overlap risk"
"/fr/tools/rotate-pdf","faire pivoter pdf","90 degree pdf; 180 degree pdf; 270 degree pdf; pivoter pdf","tool-page","Low overlap risk"
"/fr/tools/sanitize-pdf","assainir pdf","remove metadata pdf; remove annotations pdf; remove scripts pdf; nettoyer pdf","tool-page","Expand unique query-first copy and dedicated SEO override."
"/fr/tools/sign-pdf","sign pdf in browser","add signature to pdf; draw signature on pdf; pdf signature tool; signer pdf","tool-page","Low overlap risk"
"/fr/tools/split-pdf","split pdf pages","extract pages from pdf; separate pdf pages; split pdf in browser; diviser pdf","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/svg-to-pdf","svg en pdf","vector quality pdf; multiple files pdf; page size pdf; convertir svg","tool-page","Expand unique query-first copy and dedicated SEO override."
"/fr/tools/table-of-contents","table des mati̬res","generate toc pdf; from bookmarks pdf; custom style pdf; table des mati̬res pdf","tool-page","Low overlap risk"
"/fr/tools/text-color","changer la couleur du texte","change text color pdf; all text pdf; selected text pdf; changer couleur texte pdf","tool-page","Low overlap risk"
"/fr/tools/tiff-to-pdf","tiff en pdf","multi page tiff pdf; high quality pdf; page size pdf; convertir tiff","tool-page","Expand unique query-first copy and dedicated SEO override."
"/fr/tools/txt-to-pdf","texte en pdf","font selection pdf; page size pdf; margins pdf; txt en pdf","tool-page","Low overlap risk"
"/fr/tools/validate-signature","valider la signature","verify signatures pdf; certificate info pdf; integrity check pdf; valider signature pdf","tool-page","Low overlap risk"
