"URL","page type","primary query","secondary queries","monetization relevance","cannibalization notes"
"/","root-redirect","Locale Redirect","","low","Low overlap risk"
"/_not-found","404","404: This page could not be found.","","low","Low overlap risk"
"/fr/tools/add-blank-page","tool-page","ajouter une page blanche","insert position pdf; page size pdf; multiple pages pdf; ajouter page blanche","high","Low overlap risk"
"/fr/tools/add-stamps","tool-page","ajouter des tampons","image stamps pdf; preset stamps pdf; custom position pdf; tampons pdf","high","Low overlap risk"
"/fr/tools/add-watermark","tool-page","add watermark to pdf","watermark pdf in browser; add text watermark pdf; add image watermark pdf; ajouter filigrane","high","Low overlap risk"
"/fr/tools/alternate-merge","tool-page","fusion altern̩e","alternate pages pdf; preserve bookmarks pdf; custom order pdf; entrelacer pdf","high","Low overlap risk"
"/fr/tools/background-color","tool-page","couleur d&#x27;arri̬re-plan","custom color pdf; all pages pdf; selected pages pdf; couleur fond pdf","high","Low overlap risk"
"/fr/tools/bmp-to-pdf","tool-page","bmp en pdf","multiple images pdf; page size pdf; compression pdf; convertir bmp","high","Expand unique query-first copy and dedicated SEO override."
"/fr/tools/bookmark","tool-page","̩diter les signets","add bookmarks pdf; edit bookmarks pdf; import bookmarks pdf; signets pdf","high","Low overlap risk"
"/fr/tools/category/convert-from-pdf","category-hub","convert pdf to other formats","pdf to image browser; pdf to docx browser; pdf export tools; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/category/convert-to-pdf","category-hub","convert files to pdf browser","image to pdf browser; text to pdf online private; office to pdf browser; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/category/edit-annotate","category-hub","edit pdf online browser","annotate pdf in browser; sign and watermark pdf; fill pdf forms online without upload; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/category/optimize-repair","category-hub","optimize pdf file","compress pdf in browser; repair pdf file; reduce pdf size without upload; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/category/organize-manage","category-hub","organize pdf pages","merge split reorder pdf; extract pdf pages; manage pdf pages; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/category/secure-pdf","category-hub","secure pdf files","encrypt pdf browser; remove pdf metadata; redact pdf browser; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/cbz-to-pdf","tool-page","cbz to pdf","comic archive pdf; image extraction pdf; page order pdf; comic to pdf","high","Low overlap risk"
"/fr/tools/change-permissions","tool-page","changer les permissions","print permission pdf; copy permission pdf; edit permission pdf; permissions pdf","high","Expand unique query-first copy and dedicated SEO override."
"/fr/tools/combine-single-page","tool-page","combiner en une seule page","continuous scroll pdf; stitch pages pdf; custom spacing pdf; combiner pages","high","Low overlap risk"
"/fr/tools/compare-pdfs","tool-page","comparer des pdf","side by side pdf; highlight differences pdf; overlay mode pdf; comparer pdf","high","Low overlap risk"
"/fr/tools/compress-pdf","tool-page","compress pdf file","reduce pdf size; pdf too large for upload; shrink pdf in browser; compresser pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/crop-pdf","tool-page","recadrer pdf","trim margins pdf; custom crop pdf; all pages pdf; rogner pdf","high","Low overlap risk"
"/fr/tools/decrypt-pdf","tool-page","decrypt pdf","remove password from pdf; unlock pdf in browser; open protected pdf; d̩chiffrer pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/delete-pages","tool-page","delete pdf pages","remove pages from pdf; delete pages from pdf online; trim pdf pages; supprimer pages pdf","high","Low overlap risk"
"/fr/tools/deskew-pdf","tool-page","redresser pdf","auto straighten pdf; scanned documents pdf; angle detection pdf; corriger pdf inclin̩","high","Low overlap risk"
"/fr/tools/digital-sign-pdf","tool-page","digitally sign pdf","certificate sign pdf; x509 pdf signature; sign pdf with certificate; signature num̩rique pdf","high","Low overlap risk"
"/fr/tools/divide-pages","tool-page","diviser les pages","horizontal split pdf; vertical split pdf; custom divisions pdf; diviser pages pdf","high","Low overlap risk"
"/fr/tools/djvu-to-pdf","tool-page","djvu vers pdf","preserve formatting pdf; dpi setting pdf; quality setting pdf; convertir djvu","high","Low overlap risk"
"/fr/tools/edit-attachments","tool-page","̩diter les pi̬ces jointes","view attachments pdf; remove attachments pdf; rename attachments pdf; ̩diter pi̬ces jointes","high","Low overlap risk"
"/fr/tools/edit-metadata","tool-page","modifier les m̩tadonn̩es","edit title pdf; edit author pdf; edit subject pdf; modifier m̩tadonn̩es pdf","high","Low overlap risk"
"/fr/tools/edit-pdf","tool-page","edit pdf in browser","annotate pdf online; add notes to pdf; mark up pdf locally; ̩diter pdf","high","Low overlap risk"
"/fr/tools/email-to-pdf","tool-page","email vers pdf","inline images pdf; attachments pdf; cc bcc pdf; eml vers pdf","high","Low overlap risk"
"/fr/tools/encrypt-pdf","tool-page","encrypt pdf","password protect pdf; secure pdf with password; pdf encryption browser; chiffrer pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/epub-to-pdf","tool-page","epub to pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; convert epub","high","Low overlap risk"
"/fr/tools/extract-attachments","tool-page","extraire les pi̬ces jointes","extract all pdf; zip output pdf; batch extract pdf; extraire pi̬ces jointes","high","Low overlap risk"
"/fr/tools/extract-images","tool-page","extract images from pdf","extract all images pdf; filter small pdf; download zip pdf; extract pdf images","high","Low overlap risk"
"/fr/tools/extract-pages","tool-page","extract pages from pdf","save selected pdf pages; extract pdf pages into new file; pull pages from pdf; extraire pages pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/extract-tables","tool-page","extract tables from pdf","json export pdf; markdown export pdf; csv export pdf; extract tables","high","Low overlap risk"
"/fr/tools/fb2-to-pdf","tool-page","fb2 vers pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; convertir fb2","high","Low overlap risk"
"/fr/tools/find-and-redact","tool-page","redact pdf","remove sensitive text from pdf; pdf redaction tool; find and redact pdf; find and redact","high","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/fix-page-size","tool-page","corriger la taille des pages","standardize size pdf; custom size pdf; preserve content pdf; corriger taille page","high","Low overlap risk"
"/fr/tools/flatten-pdf","tool-page","aplatir pdf","flatten forms pdf; flatten annotations pdf; non editable pdf; aplatir formulaires","high","Low overlap risk"
"/fr/tools/font-to-outline","tool-page","font to outline","convert fonts pdf; vector paths pdf; compatibility pdf; outline fonts","high","Low overlap risk"
"/fr/tools/form-creator","tool-page","cr̩ateur de formulaire","text fields pdf; checkboxes pdf; dropdowns pdf; cr̩er formulaire pdf","high","Low overlap risk"
"/fr/tools/form-filler","tool-page","fill pdf form online","fill pdf form in browser; complete pdf form without printing; type into pdf form; remplir formulaire pdf","high","Low overlap risk"
"/fr/tools/grid-combine","tool-page","combiner pdf en grille","combine multiple files pdf; grid layout pdf; custom spacing pdf; combiner grille","high","Low overlap risk"
"/fr/tools/header-footer","tool-page","en-t̻te et pied de page","custom text pdf; page numbers pdf; date pdf; en-t̻te pdf","high","Low overlap risk"
"/fr/tools/heic-to-pdf","tool-page","heic en pdf","iphone photos pdf; multiple images pdf; page size pdf; convertir heic","high","Expand unique query-first copy and dedicated SEO override."
"/fr/tools/image-to-pdf","tool-page","image to pdf","convert images to pdf; photo to pdf browser; multiple images to pdf; image en pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/invert-colors","tool-page","inverser les couleurs","dark mode pdf; invert all pdf; preserve images pdf; inverser couleurs pdf","high","Low overlap risk"
"/fr/tools/jpg-to-pdf","tool-page","jpg to pdf","convert jpg to pdf; images to pdf; photo to pdf in browser; jpg en pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/json-to-pdf","tool-page","json en pdf","formatted output pdf; syntax highlighting pdf; page size pdf; convertir json","high","Low overlap risk"
"/fr/tools/linearize-pdf","tool-page","lin̩ariser pdf","fast web view pdf; optimize streaming pdf; batch process pdf; vue web rapide","high","Expand unique query-first copy and dedicated SEO override."
"/fr/tools/markdown-to-pdf","tool-page","markdown to pdf","commonmark pdf; gfm pdf; code highlighting pdf; md to pdf","high","Low overlap risk"
"/fr/tools/merge-pdf","tool-page","merge pdf files","combine pdf files; join pdf documents; merge pdf in browser; fusionner pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/mobi-to-pdf","tool-page","mobi to pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; convert mobi","high","Low overlap risk"
"/fr/tools/n-up-pdf","tool-page","pdf n-up (multi-pages)","2 up pdf; 4 up pdf; 6 up pdf; n-up pdf","high","Low overlap risk"
"/fr/tools/ocg-manager","tool-page","pdf layer manager (ocg)","view layers pdf; toggle layers pdf; add layers pdf; pdf layers","high","Low overlap risk"
"/fr/tools/ocr-pdf","tool-page","ocr pdf","searchable pdf from scan; extract text from scanned pdf; recognize text in pdf; pdf consultable","high","Low overlap risk"
"/fr/tools/organize-pdf","tool-page","organize pdf pages","reorder pdf pages; delete pdf pages; arrange pdf pages; organiser pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/page-dimensions","tool-page","dimensions des pages","analyze size pdf; orientation pdf; units conversion pdf; taille page pdf","high","Low overlap risk"
"/fr/tools/page-numbers","tool-page","num̩ros de page","custom position pdf; custom format pdf; start number pdf; ajouter num̩ros page","high","Low overlap risk"
"/fr/tools/pdf-booklet","tool-page","pdf booklet creator","booklet layout pdf; saddle stitch pdf; grid modes pdf; pdf booklet","high","Low overlap risk"
"/fr/tools/pdf-multi-tool","tool-page","pdf multi tool","all in one pdf tool; pdf editor and organizer; browser pdf workspace; outil pdf multi","high","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/pdf-reader","tool-page","pdf reader","page navigation pdf; zoom pdf; rotate pdf; pdf viewer","high","Low overlap risk"
"/fr/tools/pdf-to-bmp","tool-page","pdf en bmp","all pages pdf; selected pages pdf; dpi setting pdf; convertir pdf en bitmap","high","Low overlap risk"
"/fr/tools/pdf-to-docx","tool-page","pdf to docx","convert pdf to word; pdf to editable document; pdf to docx browser; pdf en word","high","Low overlap risk"
"/fr/tools/pdf-to-excel","tool-page","pdf to excel","extract pdf table to excel; convert pdf tables to xlsx; pdf spreadsheet export; pdf to xlsx","high","Low overlap risk"
"/fr/tools/pdf-to-greyscale","tool-page","pdf en niveaux de gris","convert colors pdf; preserve text pdf; all pages pdf; pdf noir et blanc","high","Low overlap risk"
"/fr/tools/pdf-to-jpg","tool-page","pdf to jpg","convert pdf to image; extract pdf pages as jpg; pdf page to jpg; pdf en jpg","high","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/pdf-to-json","tool-page","pdf en json","extract text pdf; extract metadata pdf; structured output pdf; extraire donn̩es pdf","high","Low overlap risk"
"/fr/tools/pdf-to-markdown","tool-page","pdf to markdown","extract text pdf; preserve headings pdf; detect lists pdf; convert pdf to md","high","Low overlap risk"
"/fr/tools/pdf-to-pdfa","tool-page","pdf vers pdf/a","pdfa 1b pdf; pdfa 2b pdf; pdfa 3b pdf; pdf vers pdfa","high","Low overlap risk"
"/fr/tools/pdf-to-png","tool-page","pdf to png","convert pdf to png; save pdf page as png; pdf page to transparent image; pdf en png","high","Maintain comparison links and monitor sibling intent overlap."
"/fr/tools/pdf-to-pptx","tool-page","pdf en powerpoint","preserve layout pdf; editable slides pdf; high quality images pdf; pdf en ppt","high","Low overlap risk"
"/fr/tools/pdf-to-svg","tool-page","pdf to svg","vector output pdf; scalable quality pdf; page preview pdf; convert pdf to svg","high","Low overlap risk"
"/fr/tools/pdf-to-tiff","tool-page","pdf en tiff","all pages pdf; multi page tiff pdf; dpi setting pdf; convertir pdf en tiff","high","Low overlap risk"
"/fr/tools/pdf-to-webp","tool-page","pdf en webp","all pages pdf; selected pages pdf; quality setting pdf; convertir pdf en webp","high","Low overlap risk"
"/fr/tools/pdf-to-zip","tool-page","pdfs en zip","package pdfs pdf; compression pdf; batch process pdf; pdf en zip","high","Low overlap risk"
